800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000604;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000605;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000606;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000607;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000608;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000609;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000610;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000611;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000612;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000701;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000702;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000703;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000704;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000705;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000706;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000707;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000708;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000709;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000710;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000711;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000712;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000801;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000802;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000803;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000804;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000805;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000806;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000807;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000808;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000809;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000810;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000811;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000812;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000901;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000902;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000903;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000904;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000905;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000906;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000907;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000908;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000909;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000910;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000911;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000000912;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001001;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001002;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001003;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001004;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001005;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001006;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001007;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001008;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001009;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001010;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001011;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001012;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001101;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001102;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001103;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001104;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001105;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001106;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001107;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001108;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001109;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001110;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001111;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001112;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001201;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001202;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001203;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001204;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001205;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001206;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001207;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001208;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001209;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001210;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001211;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001212;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001301;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001302;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001303;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001304;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001305;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001306;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001307;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001308;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001309;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001310;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001311;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001312;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001401;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001402;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001403;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001404;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001405;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001406;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001407;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001408;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001409;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001410;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001411;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001412;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001501;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001502;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001503;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001504;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001505;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001506;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001507;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001508;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001509;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001510;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001511;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001512;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001601;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001602;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001603;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001604;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001605;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001606;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001607;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001608;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001609;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001610;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001611;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  101000001612;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000101;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000102;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000103;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000104;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000105;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000106;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000107;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000108;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000109;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000110;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000111;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000112;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000113;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000114;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000115;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000116;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000117;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000118;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000119;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000120;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000121;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000122;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000123;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000124;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000201;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000202;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000203;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000204;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000205;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000206;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000207;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000208;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000209;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000210;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000211;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000212;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000301;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000303;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000305;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000307;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000309;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000311;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000402;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000404;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000406;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000408;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000410;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000412;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000501;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000503;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000505;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000507;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000509;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000511;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000601;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000602;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000603;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000604;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000605;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000606;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000607;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000608;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000609;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000610;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000611;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000612;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000701;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000702;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000703;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000704;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000705;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000706;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000707;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000708;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000709;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000710;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000711;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000712;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000801;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000802;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000803;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000804;1   0;1   0;1   0;1   0
800;2846b879-961a-4625-89e6-3e4f6c1a1e98;6  102000000805;1   0;1   0;1   0;1   0
